SUBMISSIONYEARQUARTER,PWSID,PWS_ACTIVITY_CODE,POPULATION_SERVED_COUNT,STATE_CODE
2026Q2,MI2011520,A,300,MI
2026Q2,MI2019420,A,300,MI
2026Q2,MI2018920,A,300,MI
2026Q2,MI2283163,A,50,MI
2026Q2,MI2021815,A,60,TX
2026Q2,MI2004708,A,60,MI
2026Q2,MI2004917,A,486,MI
2026Q2,MI2018933,A,200,MI
2026Q2,MI2025723,A,563,MI
2026Q2,MI2001040,A,100,MI
2026Q2,MI2090663,A,200,MI
2026Q2,MI2004013,A,25,MI
2026Q2,MI2018876,A,100,MI
2026Q2,MI2029634,A,30,MI
2026Q2,MI2018434,A,100,MI
2026Q2,MI2034462,A,75,MI
2026Q2,MI2014171,A,60,MI
2026Q2,PA5100415,A,50,PA
2026Q2,MI2002310,A,100,MI
2026Q2,MI2003655,A,75,MI
2026Q2,MI2005816,A,125,MI
2026Q2,MI2100841,A,600,MI
2026Q2,PA1091100,A,25,PA
2026Q2,MI2006913,A,30,MI
2026Q2,MI2104579,A,99,MI
2026Q2,MI2039603,A,100,MI
2026Q2,MI2005811,A,50,MI
2026Q2,MI2022969,A,25,MI
2026Q2,PA1460200,A,700,PA
2026Q2,MI2006477,A,100,MI
2026Q2,MI2066619,A,30,MI
2026Q2,MI2019005,A,400,MI
2026Q2,MI2017206,A,660,MI
2026Q2,MI2286063,A,75,MI
2026Q2,MI2048170,A,150,MI
2026Q2,MI2002771,A,75,MI
2026Q2,MI2066346,A,150,MI
2026Q2,MI2031139,A,50,MI
2026Q2,MI2022021,A,60,MI
2026Q2,MI2013680,A,500,MI
2026Q2,MI2028565,A,40,MI
2026Q2,MI2058563,A,200,MI
2026Q2,MI2239263,A,50,MI
2026Q2,MI2000758,A,65,MI
2026Q2,MI2035608,A,100,MI
2026Q2,MI2033458,A,30,MI
2026Q2,MI2067903,A,100,MI
2026Q2,MI2012680,A,50,MI
2026Q2,MI2005766,A,100,MI
2026Q2,MI2074347,A,30,MI
2026Q2,MI2054181,A,500,MI
2026Q2,MI2002981,A,200,MI
2026Q2,MI2037381,A,600,MI
2026Q2,MI2013269,A,140,MI
2026Q2,MI2052647,A,250,MI
2026Q2,MI2010539,A,50,MI
2026Q2,MI2003805,A,200,MI
2026Q2,MI2019824,A,25,MI
2026Q2,MI2012326,A,65,MI
2026Q2,MI2005153,A,100,MI
2026Q2,MI2008555,A,114,MI
2026Q2,MI2063770,A,150,MI
2026Q2,MI2052147,A,50,MI
2026Q2,MI2031811,A,50,MI
2026Q2,MI2019837,A,150,MI
2026Q2,MI2224163,A,100,MI
2026Q2,MN5560319,A,90,MN
2026Q2,MN5040781,A,70,MN
2026Q2,MI2032972,A,100,MI
2026Q2,MI2059659,A,150,MI
2026Q2,MI2069903,A,30,MI
2026Q2,MI2053347,A,35,MI
2026Q2,MI2007767,A,100,MI
2026Q2,MI2024167,A,100,MI
2026Q2,MI2053803,A,50,MI
2026Q2,MI2247763,A,30,MI
2026Q2,MI2000465,A,80,MI
2026Q2,MI2007526,A,65,MI
2026Q2,MI2065359,A,100,MI
2026Q2,MI2022744,A,310,MI
2026Q2,MN5690306,A,210,MN
2026Q2,MI2009156,A,100,MI
2026Q2,MN5690109,A,50,MN
2026Q2,MI2019815,A,500,MI
2026Q2,MI2101841,A,400,MI
2026Q2,MI2022472,A,300,VA
2026Q2,PA6610876,A,75,PA
2026Q2,MI2009352,A,125,MI
2026Q2,MI2000849,A,50,MI
2026Q2,MI2103079,A,50,MI
2026Q2,PA6250825,A,300,PA
2026Q2,MI2002427,A,60,MI
2026Q2,MI2004522,A,75,MI
2026Q2,MI2061180,A,200,MI
2026Q2,MI2047380,A,200,MI
2026Q2,MI2021515,A,50,MI
2026Q2,MI2128325,A,139,MI
2026Q2,MI2021477,A,50,MI
2026Q2,MI2158863,A,55,MI
2026Q2,MI2024483,A,50,MI
2026Q2,MI2015240,A,85,MI
2026Q2,MI2014220,A,50,MI
2026Q2,MI2016671,A,50,MI
2026Q2,MI2020808,A,100,MI
2026Q2,MI2031977,A,150,MI
2026Q2,MI2013162,A,40,MI
2026Q2,MI2002469,A,150,MI
2026Q2,MI2010832,A,150,MI
2026Q2,MI2002138,A,125,MI
2026Q2,MI2063244,A,300,MI
2026Q2,MI2005572,A,400,MI
2026Q2,MI2000780,A,150,MI
2026Q2,MI2004334,A,74,MI
2026Q2,MI2032554,A,500,MI
2026Q2,MI2020251,A,25,MI
2026Q2,MI2016833,A,200,MI
2026Q2,MI2104879,A,28,MI
2026Q2,MI2006777,A,40,MI
2026Q2,MI2013324,A,120,MI
2026Q2,MI2074441,A,172,MI
2026Q2,MI2047772,A,200,MI
2026Q2,MI2014180,A,49,MI
2026Q2,MI2005724,A,130,MI
2026Q2,MI2191363,A,50,MI
2026Q2,MI2032239,A,400,MI
2026Q2,MI2017279,A,58,MI
2026Q2,MI2000622,A,400,MI
2026Q2,MI2045261,A,100,MI
2026Q2,MI2000972,A,150,MI
2026Q2,MI2001669,A,175,MI
2026Q2,MI2153225,A,75,MI
2026Q2,MI2088447,A,25,MI
2026Q2,MI2014810,A,350,MI
2026Q2,MI2039147,A,35,MI
2026Q2,MI2037013,A,43,MI
2026Q2,MI2028411,A,300,MI
2026Q2,MI2025745,A,200,MI
2026Q2,MI2014453,A,175,MI
2026Q2,MI2010828,A,110,MI
2026Q2,MI2011783,A,125,MI
2026Q2,PA7010905,A,200,PA
2026Q2,MI2019215,A,700,MI
2026Q2,MI2005453,A,60,MI
2026Q2,MI2007508,A,200,MI
2026Q2,MI2027145,A,75,MI
2026Q2,MI2025538,A,26,MI
2026Q2,MI2050003,A,40,MI
2026Q2,MI2024862,A,200,FL
2026Q2,MI2072603,A,120,MI
2026Q2,MI2019703,A,100,MI
2026Q2,MI2006812,A,75,MI
2026Q2,MI2041272,A,5000,KS
2026Q2,MI2027274,A,25,MI
2026Q2,MI2016173,A,1000,MI
2026Q2,MI2021832,A,100,MI
2026Q2,MI2041561,A,70,MI
2026Q2,MI2020806,A,240,MI
2026Q2,MI2083925,A,100,MI
2026Q2,MI2051003,A,500,TX
2026Q2,MI2068159,A,500,MI
2026Q2,MI2036014,A,42,MI
2026Q2,MI2004878,A,550,MI
2026Q2,MI2027278,A,392,MI
2026Q2,MI2004778,A,550,MI
2026Q2,MI2043281,A,100,MI
2026Q2,PA2521062,A,25,PA
2026Q2,PA7671057,A,300,PA
2026Q2,CA5700728,A,25,CA
2026Q2,CA4200961,A,50,CA
2026Q2,CA1900699,A,42,CA
2026Q2,CA3600765,A,35,CA
2026Q2,CA0400060,A,25,CA
2026Q2,MI2025580,A,25,MI
2026Q2,PA7220356,A,100,PA
2026Q2,PA4190021,A,80,PA
2026Q2,MI2292963,A,50,MI
2026Q2,MI2018430,A,150,MI
2026Q2,MI2023578,A,25,MI
2026Q2,MI2035172,A,200,MI
2026Q2,MI2091241,A,100,MI
2026Q2,MI2011561,A,68,MI
2026Q2,MI2022040,A,30,MI
2026Q2,MI2006440,A,100,MI
2026Q2,MI2011157,A,650,MI
2026Q2,MI2011676,A,30,MI
2026Q2,MI2067947,A,35,MI
2026Q2,MI2000507,A,25,MI
2026Q2,MI2055646,A,70,MI
2026Q2,MI2063246,A,25,MI
2026Q2,MI2022733,A,38,MI
2026Q2,MI2036517,A,44,MI
2026Q2,MI2029713,A,150,MI
2026Q2,NH2003090,A,36,NH
2026Q2,NH1145010,A,100,NH
2026Q2,NH1848410,A,200,OH
2026Q2,OR4192884,A,65,OR
2026Q2,OR4194075,A,75,OR
2026Q2,OR4100482,A,275,OR
2026Q2,OR4100299,A,9561,OR
2026Q2,OR4194001,A,150,OR
2026Q2,MI2008865,A,25,MI
2026Q2,MI2002328,A,120,MI
2026Q2,MI2020905,A,175,MI
2026Q2,MI2014925,A,200,MI
2026Q2,MI2011951,A,150,MI
2026Q2,MI2006266,A,120,MI
2026Q2,MI2041013,A,300,MI
2026Q2,MI2139163,A,150,MI
2026Q2,MI2197463,A,150,MI
2026Q2,MI2197363,A,150,MI
2026Q2,MI2197563,A,150,MI
2026Q2,MI2243263,A,750,MI
2026Q2,MI2151963,A,500,MI
2026Q2,MI2078141,A,118,MI
2026Q2,MI2034247,A,50,MI
2026Q2,MI2016875,A,45,VA
2026Q2,MI2061481,A,50,MI
2026Q2,MI2057480,A,32,MI
2026Q2,OR4191998,A,280,OR
2026Q2,OR4190744,A,70,OR
2026Q2,OR4195084,A,150,OR
2026Q2,OR4101513,A,92632,OR
2026Q2,OR4190530,A,180,OR
2026Q2,OR4100290,A,150,OR
2026Q2,OR4191810,A,430,OR
2026Q2,OR4191915,A,50,OR
2026Q2,MI2012221,A,25,MI
2026Q2,MI2111825,A,150,MI
2026Q2,MI2246563,A,300,MI
2026Q2,MI2004126,A,100,MI
2026Q2,MI2037703,A,1800,MI
2026Q2,MI2007029,A,1463,MI
2026Q2,MI2051911,A,32,MI
2026Q2,MI2020521,A,380,MI
2026Q2,MI2003727,A,30,MI
2026Q2,MI2011421,A,840,MI
2026Q2,MI2038325,A,1000,MI
2026Q2,MI2016553,A,700,MI
2026Q2,MI2027578,A,1200,MI
2026Q2,MI2104763,A,1000,MI
2026Q2,MI2026319,A,1500,MI
2026Q2,MI2000159,A,500,MI
2026Q2,MI2010817,A,50,MI
2026Q2,MI2159463,A,1200,MI
2026Q2,GA1770004,A,73,NM
2026Q2,GA1230004,A,1105,GA
2026Q2,GA0870071,A,45,GA
2026Q2,GA2810001,A,2211,GA
2026Q2,GA1610000,A,253,GA
2026Q2,GA0510260,A,200,TN
2026Q2,GA2770142,A,30,MI
2026Q2,GA2810031,A,25,GA
2026Q2,TX2360022,A,1458,TX
2026Q2,TX2360052,A,1674,TX
2026Q2,TX2360040,A,1815,TX
2026Q2,TX2360069,A,2184,TX
2026Q2,TX1630006,A,4335,TX
2026Q2,TX0840153,A,0,TX
2026Q2,TX2370145,A,411,TX
2026Q2,TX2490103,A,25,TX
2026Q2,TX1520147,A,147,TX
2026Q2,TX1160018,A,25875,TX
2026Q2,TX1750032,A,234,TX
2026Q2,TX0140023,A,35957,TX
2026Q2,TX1810139,A,664,TX
2026Q2,TX0430003,A,52701,TX
2026Q2,TX2120009,A,5907,TX
2026Q2,TX1070005,A,17934,TX
2026Q2,TX1160015,A,6321,TX
2026Q2,TX1470003,A,461,TX
2026Q2,TX1013803,A,111,TX
2026Q2,TX1550031,A,16978,TX
2026Q2,CO0153300,A,30,CO
2026Q2,MI2023576,A,173,MI
2026Q2,MI2053380,A,400,MI
2026Q2,MI2094141,A,83,MI
2026Q2,MI2105541,A,44,MI
2026Q2,MI2004638,A,200,MI
2026Q2,MI2013241,A,496,MI
2026Q2,OR4105398,A,32,OR
2026Q2,OR4191047,A,200,OR
2026Q2,OR4192878,A,500,OR
2026Q2,OR4190775,A,80,OR
2026Q2,OR4193764,A,188,OR
2026Q2,OR4101158,A,100,OR
2026Q2,OR4101392,A,710,OR
2026Q2,OR4195077,A,40,OR
2026Q2,OR4101508,A,40,OR
2026Q2,OR4193970,A,415,OR
2026Q2,OR4101461,A,60,OR
2026Q2,OR4100854,A,24,OR
2026Q2,OR4105661,A,40,OR
2026Q2,OR4194700,A,100,OR
2026Q2,OR4195772,A,25,OR
2026Q2,OR4191897,A,144,OR
2026Q2,OR4106309,A,34,OR
2026Q2,GA3010001,A,2800,GA
2026Q2,GA1130000,A,595,GA
2026Q2,GA1270050,A,126,GA
2026Q2,GA2510058,A,1000,GA
2026Q2,GA1750014,A,360,GA
2026Q2,GA1630011,A,96,GA
2026Q2,GA2410023,A,800,GA
2026Q2,GA1030001,A,16654,GA
2026Q2,OR4195505,A,100,OR
2026Q2,OR4192779,A,43,OR
2026Q2,OR4194413,A,44,OR
2026Q2,OR4105308,A,90,OR
2026Q2,OR4195556,A,50,TN
2026Q2,OR4195336,A,54,OR
2026Q2,OR4194478,A,85,OR
2026Q2,OR4194275,A,25,OR
2026Q2,OR4100890,A,1052,OR
2026Q2,OR4193815,A,72,OR
2026Q2,OR4101230,A,190,OR
2026Q2,OR4190760,A,100,OR
2026Q2,OR4191038,A,325,OR
2026Q2,OR4192880,A,30,OR
2026Q2,OR4195570,A,55,OR
2026Q2,MI2023620,A,300,MI
2026Q2,MI2011720,A,300,MI
2026Q2,MI2017820,A,40,MI
2026Q2,MI2011620,A,300,MI
2026Q2,MI2011820,A,100,MI
2026Q2,MI2013818,A,900,MI
2026Q2,MI2035108,A,2000,MI
2026Q2,MI2022133,A,25,MI
2026Q2,MI2019918,A,275,MI
2026Q2,MI2002816,A,100,MI
2026Q2,GA2410136,A,45,GA
2026Q2,GA3110038,A,75,GA
2026Q2,GA2810012,A,30,GA
2026Q2,GA3110100,A,125,GA
2026Q2,GA2410045,A,68,GA
2026Q2,GA2410042,A,410,GA
2026Q2,GA1410019,A,1512,GA
2026Q2,GA0650004,A,120,GA
2026Q2,GA1750136,A,33,GA
2026Q2,GA1450003,A,746,GA
2026Q2,GA0310197,A,23,GA
2026Q2,GA2610004,A,929,GA
2026Q2,GA1450032,A,143,GA
2026Q2,GA1450004,A,55,GA
2026Q2,GA0750004,A,92,GA
2026Q2,GA1450042,A,53,GA
2026Q2,GA0430001,A,280,GA
2026Q2,GA0030000,A,2200,GA
2026Q2,MI2020864,A,50,MI
2026Q2,MI2013250,A,100,MI
2026Q2,MI2026232,A,200,MI
2026Q2,PA7671070,A,300,PA
2026Q2,PA7360002,A,95,PA
2026Q2,MI2138925,A,50,MI
2026Q2,MI2003150,A,150,MI
2026Q2,MI2152225,A,175,MI
2026Q2,MI2096141,A,135,MI
2026Q2,MI2006328,A,109,MI
2026Q2,MI2014823,A,200,MI
2026Q2,MI2023662,A,675,MI
2026Q2,MI2020625,A,300,MI
2026Q2,MI2274163,A,50,MI
2026Q2,MI2020465,A,30,MI
2026Q2,MI2026928,A,270,MI
2026Q2,MI2069647,A,900,MI
2026Q2,MI2037913,A,25,MI
2026Q2,MI2016047,A,150,MI
2026Q2,MI2030683,A,50,MI
2026Q2,MI2024570,A,105,MI
2026Q2,MI2078144,A,50,MI
2026Q2,MI2006227,A,150,MI
2026Q2,MI2043016,A,50,MI
2026Q2,MI2053747,A,90,MI
2026Q2,MI2008262,A,108,MI
2026Q2,MI2051670,A,30,MI
2026Q2,MI2015311,A,45,MI
2026Q2,PA5650304,A,200,PA
2026Q2,PA6431035,A,25,PA
2026Q2,PA6620021,A,840,PA
2026Q2,PA7010962,A,75,PA
2026Q2,PA2640884,A,270,PA
2026Q2,GA0250023,A,180,GA
2026Q2,GA0750047,A,103,FL
2026Q2,GA2770032,A,54,GA
2026Q2,GA1250001,A,285,GA
2026Q2,GA1910066,A,38,GA
2026Q2,GA0310109,A,50,GA
2026Q2,GA1830017,A,213,CA
2026Q2,GA1790087,A,226,CA
2026Q2,GA1390012,A,532,GA
2026Q2,GA2070054,A,83,GA
2026Q2,GA2710010,A,27,GA
2026Q2,GA1030030,A,308,OH
2026Q2,GA1750000,A,617,GA
2026Q2,GA2050036,A,46,GA
2026Q2,GA1830075,A,22,GA
2026Q2,GA3030002,A,500,GA
2026Q2,GA0710099,A,25,GA
2026Q2,GA2250001,A,16257,GA
2026Q2,GA2910009,A,240,GA
2026Q2,GA1530007,A,83705,GA
2026Q2,MN5560560,A,37,MN
2026Q2,MI2010952,A,72,MI
2026Q2,MI2000352,A,468,MI
2026Q2,MI2088941,A,300,MI
2026Q2,MI2011464,A,120,MI
2026Q2,MI2029264,A,150,MI
2026Q2,MI2000464,A,150,MI
2026Q2,MN1070012,A,94,MN
2026Q2,MI2010605,A,180,MI
2026Q2,MN5310600,A,25,MN
2026Q2,MI2021039,A,100,MI
2026Q2,MI2016645,A,165,MI
2026Q2,MI2024976,A,100,MI
2026Q2,MI2001220,A,150,MI
2026Q2,MI2006747,A,30,MI
2026Q2,MI2161525,A,27,MI
2026Q2,MI2100844,A,75,MI
2026Q2,MI2141325,A,100,MI
2026Q2,MN5040689,A,60,MN
2026Q2,MI2034839,A,500,MI
2026Q2,MI2004529,A,250,MI
2026Q2,MI2024272,A,36,MI
2026Q2,MI2036650,A,25,MI
2026Q2,MI2019751,A,100,MI
2026Q2,MI2003518,A,75,MI
2026Q2,MI2020240,A,100,MI
2026Q2,MI2018147,A,26,MI
2026Q2,MI2012957,A,200,MI
2026Q2,MI2014372,A,200,MI
2026Q2,MI2009870,A,125,MI
2026Q2,MI2086738,A,52,MI
2026Q2,MI2014510,A,30,MI
2026Q2,MI2164825,A,100,MI
2026Q2,MI2161425,A,200,MI
2026Q2,MI2004028,A,85,MI
2026Q2,MI2101825,A,80,MI
2026Q2,MI2034062,A,40,MI
2026Q2,PA4470322,A,25,PA
2026Q2,MI2046016,A,100,MI
2026Q2,MI2022368,A,25,MI
2026Q2,MI2007139,A,316,MI
2026Q2,PA4550841,A,25,TN
2026Q2,PA3540403,A,150,PA
2026Q2,MI2073738,A,50,MI
2026Q2,MI2027644,A,50,MI
2026Q2,MI2008810,A,75,MI
2026Q2,PA4340327,A,75,PA
2026Q2,MI2006545,A,809,MI
2026Q2,MI2069311,A,100,MI
2026Q2,MI2032732,A,145,MI
2026Q2,MI2020451,A,25,MI
2026Q2,MI2000208,A,100,MI
2026Q2,MI2017017,A,50,MI
2026Q2,MI2034003,A,200,MI
2026Q2,MI2063911,A,400,MI
2026Q2,MI2069847,A,35,MI
2026Q2,MI2021783,A,50,MI
2026Q2,MI2051581,A,50,MI
2026Q2,MI2162925,A,125,MI
2026Q2,MI2015962,A,40,MI
2026Q2,GA1190008,A,111,GA
2026Q2,GA0390004,A,26,GA
2026Q2,GA2870000,A,5176,GA
2026Q2,GA0610001,A,1399,GA
2026Q2,GA0330001,A,776,GA
2026Q2,GA0130002,A,51540,GA
2026Q2,GA1430000,A,6200,GA
2026Q2,GA0870022,A,60,GA
2026Q2,GA3090002,A,374,GA
2026Q2,GA0690032,A,600,GA
2026Q2,GA0850000,A,4433,GA
2026Q2,GA0710083,A,146,GA
2026Q2,GA1270025,A,2000,GA
2026Q2,GA2730001,A,4857,GA
2026Q2,GA0730001,A,18464,GA
2026Q2,GA3110111,A,191,GA
2026Q2,GA0810011,A,41,GA
2026Q2,GA0150002,A,24830,GA
2026Q2,GA2370041,A,26,GA
2026Q2,GA0110026,A,6453,GA
2026Q2,MI2032512,A,75,MI
2026Q2,MI2024869,A,75,AZ
2026Q2,MI2057681,A,37,MI
2026Q2,MI2001454,A,300,MI
2026Q2,MI2009017,A,40,MI
2026Q2,MI2040816,A,650,MI
2026Q2,MI2042603,A,500,MI
2026Q2,MI2025541,A,47,MI
2026Q2,MI2032124,A,80,MI
2026Q2,MI2005924,A,550,MI
2026Q2,MI2022323,A,50,MI
2026Q2,MN5130359,A,35,MN
2026Q2,MN1790010,A,171,MN
2026Q2,MI2005039,A,30,MI
2026Q2,MI2022272,A,30,MI
2026Q2,MI2004919,A,225,MI
2026Q2,MI2027028,A,40,MI
2026Q2,MI2012154,A,100,MI
2026Q2,MI2027465,A,25,MI
2026Q2,MI2012605,A,60,MI
2026Q2,MI2001932,A,210,MI
2026Q2,MI2071011,A,60,MI
2026Q2,MI2036559,A,600,MI
2026Q2,MI2074125,A,125,MI
2026Q2,MI2011253,A,25,MI
2026Q2,MN5800212,A,25,MN
2026Q2,MI2018080,A,100,MI
2026Q2,MI2026865,A,200,MI
2026Q2,MI2024235,A,100,MI
2026Q2,MI2037414,A,75,MI
2026Q2,MI2022235,A,300,MI
2026Q2,MI2018952,A,999,MI
2026Q2,MI2012910,A,89,MI
2026Q2,MI2057881,A,30,MI
2026Q2,MI2015719,A,60,MI
2026Q2,MI2026803,A,60,MI
2026Q2,MI2001069,A,200,MI
2026Q2,MI2258563,A,50,MI
2026Q2,MI2058180,A,100,MI
2026Q2,MI2040539,A,192,MI
2026Q2,MI2053339,A,192,MI
2026Q2,MI2053439,A,286,MI
2026Q2,MI2039139,A,300,MI
2026Q2,MI2050939,A,100,MI
2026Q2,MI2051439,A,99,MI
2026Q2,MI2040039,A,100,MI
2026Q2,MI2029039,A,200,MI
2026Q2,MI2045228,A,30,IL
2026Q2,MI2010848,A,50,MI
2026Q2,MI2070629,A,36,MI
2026Q2,MI2000347,A,135,MI
2026Q2,MI2007380,A,80,MI
2026Q2,MI2009214,A,60,MI
2026Q2,MI2041924,A,65,MI
2026Q2,MI2010226,A,50,MI
2026Q2,MN5180982,A,100,MN
2026Q2,MI2017823,A,30,MI
2026Q2,MI2009733,A,80,MI
2026Q2,MI2001232,A,100,MI
2026Q2,MI2019714,A,30,MI
2026Q2,MI2019569,A,30,MI
2026Q2,MI2004455,A,30,MI
2026Q2,MI2001260,A,25,MI
2026Q2,MI2012560,A,25,MI
2026Q2,MI2001360,A,25,MI
2026Q2,MI2005960,A,150,MI
2026Q2,MI2012760,A,200,MI
2026Q2,MI2011760,A,25,MI
2026Q2,MI2001460,A,200,MI
2026Q2,MI2011660,A,25,MI
2026Q2,MI2011560,A,25,MI
2026Q2,MI2011960,A,28,MI
2026Q2,MI2021777,A,60,MI
2026Q2,MI2021677,A,60,MI
2026Q2,MI2084438,A,153,MI
2026Q2,MI2013746,A,150,MI
2026Q2,MI2140025,A,100,MI
2026Q2,MI2015967,A,38,MI
2026Q2,MI2029554,A,40,MI
2026Q2,PA1090158,A,300,PA
2026Q2,PA5040851,A,74,PA
2026Q2,PA3391041,A,50,PA
2026Q2,PA7360916,A,100,PA
2026Q2,PA5020011,A,38000,PA
2026Q2,PA1091255,A,100,PA
2026Q2,PA7220816,A,160,PA
2026Q2,MI2043908,A,350,MI
2026Q2,MI2042008,A,125,MI
2026Q2,MI2015508,A,350,MI
2026Q2,MI2106179,A,38,MI
2026Q2,MI2008957,A,100,MI
2026Q2,MI2061946,A,65,MI
2026Q2,MI2006967,A,200,MI
2026Q2,MI2050838,A,1000,MI
2026Q2,MI2141463,A,125,MI
2026Q2,MI2099141,A,117,MI
2026Q2,MI2060080,A,50,MI
2026Q2,MI2059544,A,25,MI
2026Q2,MI2001528,A,325,MI
2026Q2,MI2062229,A,300,MI
2026Q2,MI2024932,A,30,MI
2026Q2,MI2004523,A,895,MI
2026Q2,MI2054011,A,150,MI
2026Q2,MI2021751,A,25,MI
2026Q2,MI2023118,A,100,MI
2026Q2,MI2033647,A,26,MI
2026Q2,MI2007429,A,300,MI
2026Q2,TX1530002,A,2459,TX
2026Q2,TX0820012,A,930,TX
2026Q2,TX1380011,A,235,TX
2026Q2,TX1012861,A,63,TX
2026Q2,TX2390001,A,18469,TX
2026Q2,TX0840021,A,2900,TX
2026Q2,TX0100082,A,88,TX
2026Q2,PA2400431,A,150,PA
2026Q2,MI2046747,A,81,MI
2026Q2,MI2025758,A,120,MI
2026Q2,MI2086038,A,100,MI
2026Q2,MI2020377,A,25,MI
2026Q2,MI2066438,A,725,MI
2026Q2,MI2079747,A,200,MI
2026Q2,MI2154063,A,40,MI
2026Q2,MI2103441,A,54,MI
2026Q2,MI2039778,A,25,TN
2026Q2,PA3061256,A,100,PA
2026Q2,PA7360692,A,25,PA
2026Q2,MI2012417,A,50,MI
2026Q2,MI2009272,A,340,MI
2026Q2,MI2067203,A,100,MI
2026Q2,PA2640605,A,25,TN
2026Q2,MI2023835,A,40,MI
2026Q2,MI2033247,A,50,MI
2026Q2,MI2001166,A,60,MI
2026Q2,MI2086238,A,50,MI
2026Q2,OR4106203,A,80,OR
2026Q2,OR4192606,A,40,OR
2026Q2,OR4195116,A,100,OR
2026Q2,OR4194063,A,40,OR
2026Q2,OR4195186,A,425,OR
2026Q2,OR4100933,A,170,OR
2026Q2,OR4101460,A,150,OR
2026Q2,MI2041958,A,85,MI
2026Q2,MI2018168,A,300,MI
2026Q2,MI2002854,A,35,MI
2026Q2,MI2052481,A,50,MI
2026Q2,MI2089447,A,150,MI
2026Q2,MN5070003,A,75,MN
2026Q2,MI2273563,A,80,MI
2026Q2,MI2021258,A,124,MI
2026Q2,MN5290052,A,25,MN
2026Q2,MI2022676,A,25,MI
2026Q2,MN5210323,A,25,MN
2026Q2,MI2015704,A,50,MI
2026Q2,MI2015804,A,50,MI
2026Q2,MI2001914,A,25,MI
2026Q2,MI2226563,A,100,MI
2026Q2,MI2224763,A,55,MI
2026Q2,MI2226663,A,100,MI
2026Q2,OR4100885,A,60,OR
2026Q2,OR4192514,A,76,OR
2026Q2,OR4194392,A,100,OR
2026Q2,OR4193545,A,40,OR
2026Q2,OR4100302,A,200,OR
2026Q2,OR4100285,A,150,OR
2026Q2,OR4101050,A,60,OR
2026Q2,OR4192508,A,155,OR
2026Q2,OR4194179,A,80,OR
2026Q2,PA4410908,A,25,PA
2026Q2,PA2580568,A,25,PA
2026Q2,PA2640434,A,600,PA
2026Q2,PA5630300,A,100,PA
2026Q2,PA6201227,A,50,MI
2026Q2,PA3391013,A,220,PA
2026Q2,PA2350323,A,1149,PA
2026Q2,PA3061141,A,100,PA
2026Q2,PA7381059,A,600,PA
2026Q2,PA2640505,A,100,PA
2026Q2,PA7670121,A,145,PA
2026Q2,PA4310877,A,50,PA
2026Q2,PA6250085,A,315,NJ
2026Q2,PA2450442,A,150,PA
2026Q2,PA7671032,A,300,PA
2026Q2,PA3540355,A,100,PA
2026Q2,PA3480493,A,120,PA
2026Q2,PA7500347,A,150,PA
2026Q2,PA4146363,A,25,CA
2026Q2,PA4190804,A,800,PA
2026Q2,MI2015067,A,115,MI
2026Q2,MI2011367,A,25,MI
2026Q2,MI2015767,A,100,MI
2026Q2,MI2011567,A,45,MI
2026Q2,MI2011867,A,25,MI
2026Q2,MI2011467,A,125,MI
2026Q2,MI2063347,A,60,MI
2026Q2,TX2420001,A,2311,TX
2026Q2,TX0220022,A,81,TX
2026Q2,TX0220021,A,50,TX
2026Q2,TX0220019,A,50,TX
2026Q2,TX0220028,A,25,TX
2026Q2,TX0220020,A,300,TX
2026Q2,TX0720014,A,206,TX
2026Q2,TX1120021,A,3054,TX
2026Q2,TX0460265,A,2322,TX
2026Q2,TX0280018,A,0,TX
2026Q2,TX0460208,A,792,TX
2026Q2,TX0880006,A,700,TX
2026Q2,TX0460239,A,0,TX
2026Q2,TX1050149,A,0,TX
2026Q2,TX1300048,A,1707,TX
2026Q2,TX1013725,A,38,TX
2026Q2,TX0450067,A,200,TX
2026Q2,TX1070002,A,3039,TX
2026Q2,TX2280006,A,656,TX
2026Q2,TX1013459,A,20,TX
2026Q2,MI2022111,A,200,MI
2026Q2,MI2192463,A,100,MI
2026Q2,MI2042546,A,45,MI
2026Q2,MI2068470,A,90,MI
2026Q2,MI2002769,A,125,MI
2026Q2,MI2054659,A,100,MI
2026Q2,MI2011237,A,65,MI
2026Q2,OR4100043,A,63,OR
2026Q2,OR4194495,A,100,OR
2026Q2,OR4195563,A,82,OR
2026Q2,OR4195516,A,30,OR
2026Q2,OR4192805,A,175,OR
2026Q2,OR4191071,A,200,OR
2026Q2,OR4100289,A,110,OR
2026Q2,OR4191035,A,148,OR
2026Q2,OR4101072,A,0,OR
2026Q2,OR4195171,A,70,OR
2026Q2,OR4193668,A,360,OR
2026Q2,OR4190607,A,250,OR
2026Q2,OR4105940,A,20,OR
2026Q2,OR4105069,A,35,OR
2026Q2,ID1090101,A,130,ID
2026Q2,ID5270039,A,25,ID
2026Q2,ID7260030,A,225,ID
2026Q2,GA2870003,A,204,GA
2026Q2,GA1650000,A,6569,GA
2026Q2,GA0010001,A,491,GA
2026Q2,GA1930001,A,1342,GA
2026Q2,GA0390054,A,100,GA
2026Q2,GA3050002,A,1043,GA
2026Q2,GA0330055,A,107,GA
2026Q2,GA1750033,A,76,GA
2026Q2,OR4192815,A,140,OR
2026Q2,OR4191916,A,60,OR
2026Q2,NH1798130,A,100,OH
2026Q2,NH0952020,A,50,NH
